"date","no2","o3","so2","rh","co","pm2p5","pm10","datetime"
"2/10/2024 7:55:00 AM",20.721,0,0,53.632,0,4.386,33.406,2024-02-10 07:55:00
"2/6/2024 3:05:00 AM",39.767,0,14.07,65.617,0,6.659,29.563,2024-02-06 03:05:00
"3/1/2024 10:15:00 PM",43.464,0,15.468,61.651,0.02,2.859,33.292,2024-03-01 22:15:00
"3/19/2024 7:45:00 AM",44.495,0,58.565,64.755,0.872,4.081,29.382,2024-03-19 07:45:00
"3/13/2024 6:00:00 AM",42.35,0,12.246,58.265,0,1.708,12.93,2024-03-13 06:00:00
"3/21/2024 11:30:00 PM",37.634,0,0,63.786,0,1.636,5.205,2024-03-21 23:30:00
"3/28/2024 5:00:00 AM",39.894,0,28.024,59.962,0,23.909,245.748,2024-03-28 05:00:00
"3/1/2024 9:55:00 PM",34.237,0,0,60.918,0,1.757,17.327,2024-03-01 21:55:00
"3/10/2024 1:45:00 AM",40.456,0,25.22,66.869,0.121,2.541,15.271,2024-03-10 01:45:00
"1/10/2024 6:45:00 AM",46.297,0,36.391,65.179,0.128,7.038,65.288,2024-01-10 06:45:00
"2/11/2024 4:35:00 AM",39.688,0,25.102,64.91,0.039,2.301,20.81,2024-02-11 04:35:00
"2/12/2024 10:25:00 AM",34.86,0,19.083,45.126,0,1.18,9.16,2024-02-12 10:25:00
"3/1/2024 10:05:00 PM",38.541,0,4.147,61.318,0,2.407,14.935,2024-03-01 22:05:00
"2/29/2024 10:00:00 PM",43.454,0,20.206,64.195,0.045,4.041,29.693,2024-02-29 22:00:00
"3/13/2024 3:35:00 AM",9.56,0,0,54.649,0,1.242,2.983,2024-03-13 03:35:00
"2/3/2024 9:35:00 PM",46.485,0,32.068,62.823,0.117,2.545,16.856,2024-02-03 21:35:00
"3/5/2024 7:55:00 AM",33.122,0,0,64.613,0,0.659,5.834,2024-03-05 07:55:00
"3/6/2024 12:00:00 AM",35.825,0,0,62.351,0,0.914,3.428,2024-03-06
"3/27/2024 5:15:00 AM",40.247,0,18.038,59.893,0,7.057,38.266,2024-03-27 05:15:00
"3/4/2024 10:10:00 AM",40.755,0,2.337,47.56,0,1.758,9.078,2024-03-04 10:10:00
"3/26/2024 1:45:00 AM",36.289,0,0,61.616,0,0.708,1.867,2024-03-26 01:45:00
"3/9/2024 4:30:00 AM",36.348,0,0,66.826,0,0.569,1.562,2024-03-09 04:30:00
"3/12/2024 10:50:00 AM",30.56,0,0,38.307,0,1.958,18.691,2024-03-12 10:50:00
"3/1/2024 2:40:00 AM",37.318,0,26.998,65.471,0.109,18.374,191.539,2024-03-01 02:40:00
"3/14/2024 10:25:00 PM",50.843,0,41.336,63.118,0.206,12.08,111.398,2024-03-14 22:25:00
"2/27/2024 9:55:00 PM",51.634,0,31,68.23,0.15,1.486,8.262,2024-02-27 21:55:00
"2/3/2024 4:05:00 PM",65.888,0,67.979,46.576,0.078,1.068,9.376,2024-02-03 16:05:00
"3/4/2024 3:40:00 AM",39.239,0,15.494,65.07,0,2.05,7.405,2024-03-04 03:40:00
"2/24/2024 5:15:00 PM",32.417,0,0.409,51.97,0.198,2.845,33.284,2024-02-24 17:15:00
"2/6/2024 10:45:00 AM",19.852,0.07,0,36.646,0,0.932,8.467,2024-02-06 10:45:00
"3/6/2024 5:25:00 PM",37.003,0,9.945,60.031,0,1.729,12.336,2024-03-06 17:25:00
"3/27/2024 3:30:00 PM",42.052,0,8.589,42.163,0,1.896,17.963,2024-03-27 15:30:00
"3/8/2024 3:30:00 PM",47.014,0,19.745,56.224,0.019,1.174,10.557,2024-03-08 15:30:00
"3/19/2024 3:10:00 PM",59.911,0,61.064,51.738,0.153,1.633,18.785,2024-03-19 15:10:00
"2/5/2024 7:00:00 PM",41.569,0,10.24,62.337,0.144,3.873,25.461,2024-02-05 19:00:00
"3/6/2024 5:25:00 AM",40.22,0,5.369,61.211,0,1.646,18.379,2024-03-06 05:25:00
"2/7/2024 11:10:00 PM",49.844,0,35.745,64.684,0.182,4.44,40.234,2024-02-07 23:10:00
"2/8/2024 2:50:00 AM",32.573,0,0,64.875,0,1.646,4.09,2024-02-08 02:50:00
"3/4/2024 2:50:00 PM",36.184,0,0.627,36.628,0.002,2.751,34.062,2024-03-04 14:50:00
"3/21/2024 10:40:00 PM",35.83,0,0,63.284,0,2.477,10.231,2024-03-21 22:40:00
"2/10/2024 5:25:00 AM",34.192,0,18.164,63.946,0.031,2.078,7.768,2024-02-10 05:25:00
"2/28/2024 10:10:00 AM",20.021,0,0,43.801,0,1.792,14.698,2024-02-28 10:10:00
"2/23/2024 9:55:00 PM",42.584,0,39.706,64.686,0.191,7.322,64.642,2024-02-23 21:55:00
"3/15/2024 4:25:00 AM",35.359,0,22.223,64.662,0.045,50.75,535.265,2024-03-15 04:25:00
"3/25/2024 9:55:00 PM",46.941,0,28.692,65.061,0.05,2.364,11.237,2024-03-25 21:55:00
"2/2/2024 7:05:00 PM",50.205,0,37.89,58.208,0.044,2.315,18.073,2024-02-02 19:05:00
"2/9/2024 11:30:00 PM",37.033,0,0.536,61.367,0,1.629,9.394,2024-02-09 23:30:00
"12/18/2023 11:10:00 AM",34.877,1.128,6.164,38.945,0.031,1.563,11.618,2023-12-18 11:10:00
"2/5/2024 5:25:00 PM",116.162,0,173.438,64.453,0.531,13.909,120.939,2024-02-05 17:25:00
"2/23/2024 9:00:00 PM",46.931,0,65.049,64.929,0.39,9.544,88.722,2024-02-23 21:00:00
"3/18/2024 8:55:00 AM",47.708,0,22.041,60.402,0.08,7.027,66.158,2024-03-18 08:55:00
"3/11/2024 11:15:00 AM",29.022,0,0,46.488,0,2.441,26.312,2024-03-11 11:15:00
"3/12/2024 5:40:00 AM",44.169,0,105.243,63.057,0.41,3.604,15.153,2024-03-12 05:40:00
"2/6/2024 4:15:00 AM",40.336,0,18.041,65.72,0,3.262,12.048,2024-02-06 04:15:00
"3/28/2024 8:55:00 AM",16.846,0,0,45.17,0.04,10.573,169.218,2024-03-28 08:55:00
"2/5/2024 4:20:00 PM",24.417,1.683,0,37.26,0.056,1.526,8.084,2024-02-05 16:20:00
"2/5/2024 4:15:00 PM",34.194,0,0,37.728,0.127,2.106,15.922,2024-02-05 16:15:00
"3/25/2024 11:25:00 AM",26.991,0,0,47.951,0,2.376,17.804,2024-03-25 11:25:00
"2/29/2024 1:35:00 AM",37.93,0,12.271,64.213,0,2.434,18.551,2024-02-29 01:35:00
"3/15/2024 12:30:00 AM",44.076,0,34.001,65.231,0.175,20.213,169.711,2024-03-15 00:30:00
"1/10/2024 4:35:00 PM",29.138,6.829,0,33.86,0.045,0.943,8.073,2024-01-10 16:35:00
"2/8/2024 11:25:00 AM",41.982,0,3.057,42.876,0,1.997,19.768,2024-02-08 11:25:00
"3/6/2024 4:30:00 AM",37.399,0,0.098,61.059,0,1.651,18.266,2024-03-06 04:30:00
"2/11/2024 12:25:00 PM",17.973,0,0,36.113,0,0.974,3.312,2024-02-11 12:25:00
"3/3/2024 9:05:00 AM",33.599,0,1.509,57.822,0,1.482,8.572,2024-03-03 09:05:00
"2/29/2024 4:55:00 PM",50.218,0,14.419,46.066,0.07,5.909,61.667,2024-02-29 16:55:00
"3/14/2024 2:40:00 PM",35.963,0,0,37.83,0.062,2.58,20.827,2024-03-14 14:40:00
"2/28/2024 8:50:00 PM",41.245,0,6.588,64.879,0.025,2.407,25.613,2024-02-28 20:50:00
"3/19/2024 10:05:00 PM",44.175,0,17.567,67.62,0.139,1.293,6.841,2024-03-19 22:05:00
"3/10/2024 12:20:00 AM",38.527,0,16.083,66.247,0.024,1.714,11.814,2024-03-10 00:20:00
"3/7/2024 9:40:00 AM",38.821,0,8.759,55.01,0,0.727,8.012,2024-03-07 09:40:00
"3/14/2024 3:35:00 AM",37.603,0,6.218,64.285,0,1.674,16.421,2024-03-14 03:35:00
"12/21/2023 3:55:00 AM",33.961,0,0,59.877,0,3.338,32.034,2023-12-21 03:55:00
"2/10/2024 3:45:00 AM",43.527,0,25.846,65.5,0,1.835,7.699,2024-02-10 03:45:00
"2/6/2024 9:10:00 PM",44.236,0,15.163,61.635,0.041,1.899,8.917,2024-02-06 21:10:00
"3/1/2024 5:45:00 PM",55.415,0,44.536,57.07,0.191,4.05,44.316,2024-03-01 17:45:00
"3/26/2024 5:50:00 PM",42.645,0,15.263,53.777,0,2.36,14.657,2024-03-26 17:50:00
"2/1/2024 9:05:00 PM",37.643,0,3.212,62.107,0,1.751,12.205,2024-02-01 21:05:00
"3/13/2024 6:50:00 AM",50.466,0,49.494,61.326,0.157,5.431,41.265,2024-03-13 06:50:00
"2/2/2024 3:55:00 PM",52.218,0,38.595,46.121,0.121,6.745,56.093,2024-02-02 15:55:00
"2/10/2024 12:55:00 PM",36.801,0,14.263,43.774,0,0.977,6.764,2024-02-10 12:55:00
"1/10/2024 1:45:00 PM",33.19,7.02,0,38.579,0.02,0.82,4.504,2024-01-10 13:45:00
"3/8/2024 12:35:00 AM",45.479,0,21.737,64.267,0,2.568,19.938,2024-03-08 00:35:00
"3/4/2024 8:15:00 PM",60.925,0,57.636,65.844,0.071,1.857,8.263,2024-03-04 20:15:00
"3/4/2024 3:30:00 PM",28.561,0,0,35.507,0.02,1.064,8.195,2024-03-04 15:30:00
"2/7/2024 7:50:00 AM",43.126,0,25.104,60.98,0.176,6.733,46.666,2024-02-07 07:50:00
"3/19/2024 2:30:00 PM",37.227,0,0,44.13,0.001,2.336,19.513,2024-03-19 14:30:00
"3/28/2024 1:05:00 AM",43.549,0,28.812,60.648,0,12.75,170.448,2024-03-28 01:05:00
"3/27/2024 4:05:00 AM",46.199,0,27.997,60.737,0,11.154,142.299,2024-03-27 04:05:00
"3/6/2024 9:25:00 AM",39.923,0,6.062,55.559,0,0.82,6.81,2024-03-06 09:25:00
"1/1/2024 10:10:00 PM",38.915,0,10.527,59.25,0,2.318,18.904,2024-01-01 22:10:00
"2/10/2024 6:00:00 AM",38.732,0,22.19,64.061,0,3.369,17.435,2024-02-10 06:00:00
"2/9/2024 4:40:00 PM",67.386,0,109.589,42.427,0.259,2.3,17.742,2024-02-09 16:40:00
"2/12/2024 4:10:00 AM",55.478,0,40.476,66.044,0,2.427,9.867,2024-02-12 04:10:00
"2/12/2024 4:55:00 PM",34.639,0,3.686,38.903,0.073,0.98,8.175,2024-02-12 16:55:00
"2/11/2024 7:10:00 AM",43.346,0,35.379,64.451,0.009,2.775,33.777,2024-02-11 07:10:00
"2/12/2024 6:15:00 AM",37.252,0,4.21,65.622,0,2.029,28.73,2024-02-12 06:15:00
"3/19/2024 8:25:00 PM",43.884,0,21.784,72.092,0.124,1.028,12.384,2024-03-19 20:25:00
"3/4/2024 5:10:00 AM",38.398,0,8.594,65.422,0,1.977,7.953,2024-03-04 05:10:00
"3/4/2024 2:15:00 PM",24.142,0,0,35.959,0,1.872,30.127,2024-03-04 14:15:00
"2/9/2024 8:40:00 PM",42.119,0,17.609,61.832,0,1.654,5.929,2024-02-09 20:40:00
"3/26/2024 4:10:00 AM",46.711,0,19.78,61.09,0,5.887,56.518,2024-03-26 04:10:00
"12/20/2023 10:00:00 AM",36.039,0,0,44.007,0,2.102,16.059,2023-12-20 10:00:00
"2/12/2024 12:00:00 AM",38.684,0,15.921,65.192,0.002,2.28,16.683,2024-02-12
"2/6/2024 11:10:00 AM",47.211,0,20.683,39.475,0.086,1.083,6.747,2024-02-06 11:10:00
"3/7/2024 2:55:00 AM",37.548,0,5.827,61.248,0,0.832,6.185,2024-03-07 02:55:00
"12/19/2023 10:35:00 PM",36.277,0,6.311,59.517,0,3.589,34.119,2023-12-19 22:35:00
"3/26/2024 10:35:00 AM",27.084,0,0,45.099,0,3.472,34.955,2024-03-26 10:35:00
"1/10/2024 7:55:00 AM",32.562,0,0,57.262,0.224,2.345,21.177,2024-01-10 07:55:00
"3/7/2024 7:20:00 PM",41.743,0,19.175,61.593,0,1.318,15.608,2024-03-07 19:20:00
"2/6/2024 5:25:00 PM",41.452,11.241,13.703,36.317,0.14,3.365,31.141,2024-02-06 17:25:00
"2/12/2024 4:15:00 PM",28.453,0,0,37.967,0,0.858,9.241,2024-02-12 16:15:00
"2/11/2024 5:30:00 PM",29.286,4.266,0,28.639,0.027,1.218,12.609,2024-02-11 17:30:00
"3/19/2024 1:40:00 AM",36.703,0,7.887,64.69,0,5.981,38.93,2024-03-19 01:40:00
"2/28/2024 12:05:00 AM",34.267,0,1.775,66.137,0,1.486,9.147,2024-02-28 00:05:00
"2/12/2024 4:35:00 PM",32.009,0,0,38.113,0.021,1.01,8.263,2024-02-12 16:35:00
"2/11/2024 5:10:00 PM",32.893,0,0,28.519,0.065,1.457,17.864,2024-02-11 17:10:00
"3/5/2024 6:15:00 PM",42.037,0,20.13,65.052,0.156,0.826,6.707,2024-03-05 18:15:00
"2/24/2024 6:20:00 PM",24.911,0,0,49.693,0.179,3.614,52.214,2024-02-24 18:20:00
"12/20/2023 11:40:00 PM",36.392,0,0.927,59.575,0,1.757,10.426,2023-12-20 23:40:00
"3/3/2024 1:15:00 AM",35.404,0,6.595,61.857,0,1.611,8.327,2024-03-03 01:15:00
"2/2/2024 12:15:00 PM",29.39,0,0,43.116,0,0.604,4.291,2024-02-02 12:15:00
"12/21/2023 1:55:00 AM",40.394,0,10.475,60.399,0,6.523,65.308,2023-12-21 01:55:00
"2/28/2024 3:55:00 AM",38.186,0,22.495,66.572,0.075,21.502,180.376,2024-02-28 03:55:00
"2/8/2024 12:50:00 AM",41.684,0,18.653,66.969,0,5.028,31.846,2024-02-08 00:50:00
"3/14/2024 7:05:00 PM",94.42,0,154.028,55.825,0.65,12.93,139.096,2024-03-14 19:05:00
"2/5/2024 11:55:00 PM",47.65,0,23.115,64.89,0.051,3.308,23.954,2024-02-05 23:55:00
"2/24/2024 5:10:00 AM",34.943,0,35.876,65.735,0.111,24.708,147.963,2024-02-24 05:10:00
"3/14/2024 3:05:00 PM",30.07,0,0,36.893,0.012,2.096,20.784,2024-03-14 15:05:00
"2/5/2024 6:10:00 PM",63.575,0,73.534,64.353,0.435,11.47,69.215,2024-02-05 18:10:00
"2/9/2024 11:50:00 AM",66.209,0,49.628,37.363,0,1.062,8.23,2024-02-09 11:50:00
"3/21/2024 7:50:00 PM",49.749,0,34.671,64.644,0.257,3.395,33.105,2024-03-21 19:50:00
"3/28/2024 12:20:00 PM",34.846,0,0,34.662,0,2.306,23.526,2024-03-28 12:20:00
"3/4/2024 8:25:00 AM",12.752,0,0,50.44,0,5.658,40.065,2024-03-04 08:25:00
"2/23/2024 2:10:00 PM",73.451,0,69.536,52.815,0.131,4.294,36.847,2024-02-23 14:10:00
"3/8/2024 5:05:00 PM",53.274,0,37.804,61.496,0.058,1.979,10.701,2024-03-08 17:05:00
"2/24/2024 4:15:00 AM",38.31,0,40.362,66.238,0.136,16.704,104.657,2024-02-24 04:15:00
"3/27/2024 11:55:00 AM",41.072,0,0,38.261,0,2.398,29.719,2024-03-27 11:55:00
"2/7/2024 12:30:00 PM",33.601,0,0,36.247,0.014,1.451,11.089,2024-02-07 12:30:00
"3/19/2024 7:05:00 AM",39.881,0,16.041,65.441,0.005,2.285,16.431,2024-03-19 07:05:00
"3/6/2024 6:30:00 AM",36.252,0,0,60.575,0,0.533,3.202,2024-03-06 06:30:00
"2/27/2024 11:10:00 PM",42.476,0,17.334,66.658,0,4.284,34.262,2024-02-27 23:10:00
"3/3/2024 5:40:00 PM",45.058,0,20.432,37.334,0.2,2.181,24.884,2024-03-03 17:40:00
"3/3/2024 8:30:00 PM",59.642,0,74.047,60.35,0.346,7.571,84.173,2024-03-03 20:30:00
"3/18/2024 8:00:00 PM",57.332,0,50.836,63.363,0.153,2.322,12.829,2024-03-18 20:00:00
"3/19/2024 3:45:00 PM",102.827,0,134.513,61.826,0.292,6.659,60.208,2024-03-19 15:45:00
"3/14/2024 12:20:00 PM",33.924,0,0,40.834,0.053,2.94,27.601,2024-03-14 12:20:00
"2/23/2024 1:45:00 PM",73.652,0,97.249,50.513,0.097,2.83,30.638,2024-02-23 13:45:00
"2/11/2024 6:45:00 AM",40.262,0,22.328,64.178,0,1.753,7.71,2024-02-11 06:45:00
"2/1/2024 2:55:00 AM",40.516,0,34.481,61.901,0.084,3.858,30.147,2024-02-01 02:55:00
"3/5/2024 7:40:00 PM",49.073,0,30.359,64.797,0.057,1.063,7.488,2024-03-05 19:40:00
"3/5/2024 4:10:00 AM",36.702,0,4.973,65.103,0,1.341,4.394,2024-03-05 04:10:00
"12/19/2023 5:15:00 PM",57.784,0,59.865,40.632,0.106,2.965,33.416,2023-12-19 17:15:00
"12/20/2023 10:20:00 AM",26.258,0,0,41.059,0,3.614,31.372,2023-12-20 10:20:00
"1/10/2024 2:40:00 AM",39.038,0,9.182,63.38,0,1.173,5.077,2024-01-10 02:40:00
"2/3/2024 3:15:00 AM",43.954,0,24.951,62.696,0,0.992,2.947,2024-02-03 03:15:00
"3/4/2024 10:05:00 AM",36.266,0,0,47.225,0,1.895,12.572,2024-03-04 10:05:00
"2/28/2024 11:40:00 AM",51.986,0,27.697,44.571,0.09,1.44,11.235,2024-02-28 11:40:00
"3/5/2024 9:30:00 PM",39.891,0,3.268,62.78,0,1.144,10.999,2024-03-05 21:30:00
"2/8/2024 4:40:00 AM",43.185,0,20.195,64.735,0,11.235,117.624,2024-02-08 04:40:00
"3/14/2024 5:50:00 PM",48.228,0,33.457,37.091,0.207,3.781,36.015,2024-03-14 17:50:00
"2/4/2024 5:50:00 AM",37.143,0,8.817,63.561,0,2.212,25.779,2024-02-04 05:50:00
"1/12/2024 5:45:00 PM",40.573,0,6.41,57.38,0,1.32,10.301,2024-01-12 17:45:00
"3/18/2024 11:25:00 PM",36.685,0,11.16,65.623,0,3.351,18.592,2024-03-18 23:25:00
"2/28/2024 2:15:00 AM",42.157,0,20.809,66.979,0.042,6.46,50.25,2024-02-28 02:15:00
"2/7/2024 9:20:00 PM",58.574,0,45.765,60.384,0.186,4.495,32.508,2024-02-07 21:20:00
"3/12/2024 10:35:00 PM",39.722,0,15.343,62.558,0,3.853,26.356,2024-03-12 22:35:00
"2/10/2024 3:35:00 AM",39.812,0,21.995,64.872,0,2.879,25.133,2024-02-10 03:35:00
"3/5/2024 8:45:00 PM",39.277,0,7.695,63.477,0,0.965,7.309,2024-03-05 20:45:00
"2/11/2024 2:00:00 PM",31.535,0,0,37.525,0.019,0.756,3.904,2024-02-11 14:00:00
"2/7/2024 2:25:00 PM",31.88,0,55.857,35.708,0.216,3.946,48.836,2024-02-07 14:25:00
"2/6/2024 4:55:00 PM",25.675,5.381,0,33.414,0,4.774,49.408,2024-02-06 16:55:00
"2/1/2024 5:05:00 PM",65.873,0,66.399,65.984,0.242,5.103,45.155,2024-02-01 17:05:00
"2/9/2024 11:30:00 AM",23.716,0,0,37.872,0,1.198,13.638,2024-02-09 11:30:00
"3/14/2024 7:05:00 AM",37.602,0,5.883,63.955,0,2.512,16.023,2024-03-14 07:05:00
"3/11/2024 10:50:00 PM",39.655,0,9.057,61.302,0,2.969,18.317,2024-03-11 22:50:00
"2/12/2024 10:35:00 PM",42.731,0,37.809,62.559,0.159,4.875,29.289,2024-02-12 22:35:00
"2/13/2024 1:05:00 AM",39.775,0,30.508,63.935,0.058,3.936,22.19,2024-02-13 01:05:00
"3/9/2024 12:40:00 AM",42.649,0,18.245,65.965,0,0.86,4.913,2024-03-09 00:40:00
"3/26/2024 8:50:00 PM",37.394,0,0,60.037,0,0.923,5.071,2024-03-26 20:50:00
"3/2/2024 11:40:00 PM",36.273,0,9.504,62.918,0,1.491,9.497,2024-03-02 23:40:00
"2/7/2024 9:35:00 PM",58.779,0,45.778,61.552,0.184,3.603,27.488,2024-02-07 21:35:00
"3/2/2024 10:40:00 AM",21.43,0,0,41.87,0,1.337,10.903,2024-03-02 10:40:00
"3/14/2024 1:30:00 AM",40.786,0,12.312,63.932,0,7.23,58.478,2024-03-14 01:30:00
"3/12/2024 10:25:00 AM",24.397,0,0,38.777,0,2.653,24.925,2024-03-12 10:25:00
"3/3/2024 2:55:00 AM",35.989,0,1.213,60.813,0,1.086,4.37,2024-03-03 02:55:00
"2/7/2024 10:10:00 PM",48.721,0,27.166,62.033,0.044,5.351,44.071,2024-02-07 22:10:00
"2/12/2024 7:20:00 AM",42.412,0,26.653,65.151,0.053,2.654,14.654,2024-02-12 07:20:00
"3/27/2024 7:00:00 PM",57.31,0,55.855,55.433,0.175,6.921,69.398,2024-03-27 19:00:00
"2/10/2024 2:55:00 PM",28.949,0,0,37.636,0,1.454,13.67,2024-02-10 14:55:00
"3/15/2024 5:35:00 AM",39.141,0,30.049,64.643,0.019,23.71,164.137,2024-03-15 05:35:00
"2/7/2024 9:50:00 AM",8.426,0,0,41.814,0,2.338,21.375,2024-02-07 09:50:00
"2/4/2024 8:15:00 AM",0,0,0,47.247,0,1.683,11.569,2024-02-04 08:15:00
"2/12/2024 10:00:00 PM",43.922,0,38.073,61.824,0.12,4.368,25.611,2024-02-12 22:00:00
"3/2/2024 4:55:00 PM",45.985,0,32.728,45.194,0.036,2.015,26.885,2024-03-02 16:55:00
"3/21/2024 9:10:00 PM",43.501,0,18.373,63.578,0.147,2.403,12.38,2024-03-21 21:10:00
"3/21/2024 6:15:00 PM",53.386,0,40.09,63.597,0.383,1.28,7.901,2024-03-21 18:15:00
"3/3/2024 12:20:00 PM",21.705,0,0,40.279,0.02,1.47,8.479,2024-03-03 12:20:00
"12/19/2023 1:50:00 AM",36.008,0,0,60.685,0,4.318,21.61,2023-12-19 01:50:00
"12/19/2023 11:25:00 AM",52.329,0,60.419,40.363,0,1.708,24.528,2023-12-19 11:25:00
"3/9/2024 4:25:00 PM",68.841,0,72.698,54.503,0.307,5.433,59.092,2024-03-09 16:25:00
"2/7/2024 2:00:00 PM",37.662,0,0,36.126,0,2.43,19.54,2024-02-07 14:00:00
"2/9/2024 9:40:00 PM",37.519,0,3.866,61.59,0,2.687,13.025,2024-02-09 21:40:00
"2/29/2024 10:10:00 PM",41.911,0,26.587,64.546,0.067,4.361,30.724,2024-02-29 22:10:00
"2/10/2024 8:50:00 PM",40.155,0,8.222,62.459,0,1.774,6.59,2024-02-10 20:50:00
"1/31/2024 6:55:00 PM",63.828,0,66.487,59.912,0.23,1.378,9.269,2024-01-31 18:55:00
"3/27/2024 3:05:00 PM",46.531,0,20.095,42.523,0,1.293,8.918,2024-03-27 15:05:00
"3/28/2024 7:45:00 AM",49.864,0,68.153,61.436,0.53,11.829,90.29,2024-03-28 07:45:00
"2/3/2024 8:30:00 PM",45.653,0,27.037,61.138,0.046,1.424,5.641,2024-02-03 20:30:00
"12/19/2023 12:20:00 AM",40.896,0,12.885,60.824,0,2.173,7.964,2023-12-19 00:20:00
"3/26/2024 1:00:00 PM",69.005,0,61.049,50.511,0.034,3.068,24.019,2024-03-26 13:00:00
"3/28/2024 12:10:00 PM",33.726,0,0,34.649,0,2.635,30.814,2024-03-28 12:10:00
"3/3/2024 8:15:00 AM",35.686,0,7.321,60.726,0.036,1.254,6.165,2024-03-03 08:15:00
"3/21/2024 3:45:00 PM",93.618,0,126.597,63.17,0.43,1.223,7.276,2024-03-21 15:45:00
"3/3/2024 7:35:00 PM",66.712,0,96.759,56.552,0.434,6.077,62.774,2024-03-03 19:35:00
"1/10/2024 9:20:00 PM",40.197,0,14.491,60.304,0.154,3.865,38.526,2024-01-10 21:20:00
"3/8/2024 11:15:00 AM",72.906,0,60.918,58.898,0,0.648,7.171,2024-03-08 11:15:00
"3/4/2024 10:45:00 PM",40.501,0,0.858,65.896,0,1.157,12.808,2024-03-04 22:45:00
"2/13/2024 1:25:00 PM",30.237,0,0,39.787,0.008,0.952,8.774,2024-02-13 13:25:00
"3/4/2024 7:30:00 AM",44.429,0,37.795,64.498,0.248,5.058,51.007,2024-03-04 07:30:00
"3/2/2024 9:15:00 PM",41.415,0,24.675,63.271,0,3.456,33.736,2024-03-02 21:15:00
"2/1/2024 7:10:00 PM",33.727,0,0,60.915,0,1.693,18.591,2024-02-01 19:10:00
"3/4/2024 7:15:00 AM",43.913,0,43.908,64.793,0.207,5.737,59.794,2024-03-04 07:15:00
"3/1/2024 10:45:00 PM",44.725,0,15.079,62.403,0,4.557,36.472,2024-03-01 22:45:00
"3/26/2024 2:20:00 AM",40.43,0,4.444,62.876,0,1.756,11.291,2024-03-26 02:20:00
"3/3/2024 7:50:00 PM",61.955,0,74.528,57.128,0.269,4.689,32.288,2024-03-03 19:50:00
"3/6/2024 11:30:00 AM",46.712,0,25.328,54.589,0,1.908,35.334,2024-03-06 11:30:00
"3/11/2024 8:55:00 PM",44.365,0,31.158,61.034,0.109,2.542,27.348,2024-03-11 20:55:00
"2/3/2024 1:15:00 AM",41.03,0,10.527,60.384,0,0.787,2.819,2024-02-03 01:15:00
"3/6/2024 10:00:00 AM",37.424,0,0.281,53.735,0,1.419,13.297,2024-03-06 10:00:00
"2/28/2024 12:15:00 AM",37.008,0,5.333,66.287,0,1.093,5.912,2024-02-28 00:15:00
"2/9/2024 3:10:00 PM",29.883,0,0,29.07,0,0.7,5.372,2024-02-09 15:10:00
"2/2/2024 3:20:00 AM",36.297,0,3.884,61.577,0,1.865,8.545,2024-02-02 03:20:00
"2/21/2024 7:45:00 PM",46.65,0,25.655,63.304,0,0.641,5.048,2024-02-21 19:45:00
"3/3/2024 3:15:00 AM",37.223,0,4.866,60.974,0,1.081,3.978,2024-03-03 03:15:00
"2/21/2024 6:50:00 PM",49.461,0,30.948,61.418,0,0.941,12.077,2024-02-21 18:50:00
"2/8/2024 7:30:00 AM",28.637,0,0,60.76,0.033,3.971,20.409,2024-02-08 07:30:00
"3/1/2024 3:45:00 PM",82.133,0,97.014,48.227,0.168,3.624,37.256,2024-03-01 15:45:00
"3/25/2024 7:40:00 PM",61.115,0,92.461,62.135,0.738,11.095,107.405,2024-03-25 19:40:00
"3/25/2024 7:10:00 PM",70.107,0,101.365,60.332,0.668,11.537,133.174,2024-03-25 19:10:00
"3/10/2024 3:35:00 AM",42.67,0,25.06,66.634,0.058,3.341,10.056,2024-03-10 03:35:00
"12/20/2023 2:50:00 AM",39.686,0,7.371,61.355,0,1.153,6.518,2023-12-20 02:50:00
"3/27/2024 6:00:00 PM",48.963,0,36.659,52.652,0.062,4.237,49.226,2024-03-27 18:00:00
"12/20/2023 12:20:00 AM",40.463,0,14.005,60.355,0,1.424,7.076,2023-12-20 00:20:00
"3/10/2024 2:20:00 AM",39.891,0,23.029,66.865,0.071,2.999,13.648,2024-03-10 02:20:00
"2/28/2024 11:15:00 AM",37.595,0,0,42.923,0.102,1.889,19.682,2024-02-28 11:15:00
"3/12/2024 3:10:00 PM",36.144,0,0.317,38.46,0,1.865,16.02,2024-03-12 15:10:00
"3/27/2024 10:20:00 AM",31.076,0,0,39.443,0,1.717,12.882,2024-03-27 10:20:00
"12/20/2023 10:50:00 PM",37.979,0,11.302,59.243,0,2.509,20.045,2023-12-20 22:50:00
"3/1/2024 6:50:00 PM",45.875,0,24.893,58.161,0.034,1.689,18.236,2024-03-01 18:50:00
"2/10/2024 1:50:00 PM",35.917,0,8.407,42.328,0,0.924,4.538,2024-02-10 13:50:00
"3/28/2024 3:30:00 AM",38.584,0,20.518,60.278,0,12.17,103.519,2024-03-28 03:30:00
"3/1/2024 2:25:00 PM",42.793,7.907,3.59,42.814,0.123,4.055,25.116,2024-03-01 14:25:00
"3/14/2024 4:05:00 AM",37.602,0,5.331,64.175,0,2.263,19.519,2024-03-14 04:05:00
"3/22/2024 2:15:00 AM",41.858,0,1.383,63.9,0,2.477,21.237,2024-03-22 02:15:00
"3/28/2024 6:55:00 PM",73.363,0,104.826,53.854,0.415,10.558,129.02,2024-03-28 18:55:00
