"","date","humidity","temperature","pm1.0_atm","pm1.0_atm_a","pm1.0_atm_b","pm2.5_atm","pm2.5_atm_a","pm2.5_atm_b","pm2.5_cf_1","pm2.5_cf_1_a","pm2.5_cf_1_b","sensor_id","PM2.5"
"4886","2024-02-09 19:00:00",36.0333333333333,37.2407407407407,7.42766666666667,6.95933333333333,7.896,8.78866666666667,8.46533333333333,9.112,8.78866666666667,8.46533333333333,9.112,"Dona_Suzana_indoor",7.249188
"4887","2024-02-09 20:00:00",37.8333333333333,36.1296296296296,8.31266666666667,7.91,8.71533333333333,9.87883333333333,9.58466666666667,10.173,9.87883333333333,9.58466666666667,10.173,"Dona_Suzana_indoor",7.66527533333333
"4888","2024-02-09 21:00:00",37.0666666666667,36.462962962963,8.42333333333333,7.93033333333333,8.91633333333333,9.94716666666667,9.536,10.3583333333333,9.94716666666667,9.536,10.3583333333333,"Dona_Suzana_indoor",7.76716866666667
"4889","2024-02-09 22:00:00",37.0344827586207,36.1111111111111,8.09948275862069,7.64724137931034,8.55172413793103,9.445,9.08034482758621,9.80965517241379,9.445,9.08034482758621,9.80965517241379,"Dona_Suzana_indoor",7.5068075862069
"4890","2024-02-09 23:00:00",37.4333333333333,35.6666666666667,7.76933333333333,7.46466666666667,8.074,8.97816666666667,8.79466666666667,9.16166666666667,8.97816666666667,8.79466666666667,9.16166666666667,"Dona_Suzana_indoor",7.227806
"4891","2024-02-10",37.9666666666667,35.2222222222222,7.06,6.72033333333333,7.39966666666667,8.04683333333333,7.86433333333333,8.22933333333333,8.04683333333333,7.86433333333333,8.22933333333333,"Dona_Suzana_indoor",6.693814
"4892","2024-02-10 01:00:00",38.3,34.7592592592593,6.66,6.197,7.123,7.68066666666667,7.336,8.02533333333333,7.68066666666667,7.336,8.02533333333333,"Dona_Suzana_indoor",6.47320933333333
"4893","2024-02-10 02:00:00",38.9333333333333,34.3333333333333,7.40616666666667,7.30933333333333,7.503,8.49316666666667,8.562,8.42433333333333,8.49316666666667,8.562,8.42433333333333,"Dona_Suzana_indoor",6.844366
"4894","2024-02-10 03:00:00",39.7,33.8518518518518,6.8615,6.85066666666667,6.87233333333333,7.9085,8.00266666666667,7.81433333333333,7.9085,8.00266666666667,7.81433333333333,"Dona_Suzana_indoor",6.471914
"4895","2024-02-10 04:00:00",40.1666666666667,33.2777777777778,7.41433333333333,7.31933333333333,7.50933333333333,8.713,8.69866666666667,8.72733333333333,8.713,8.69866666666667,8.72733333333333,"Dona_Suzana_indoor",6.85324533333333
"4896","2024-02-10 05:00:00",40.6,32.8333333333333,7.74933333333333,7.641,7.85766666666667,9.05366666666667,8.98633333333333,9.121,9.05366666666667,8.98633333333333,9.121,"Dona_Suzana_indoor",6.99440133333333
"4897","2024-02-10 06:00:00",40.2,32.4444444444444,9.38683333333333,9.358,9.41566666666667,11.1208333333333,11.0863333333333,11.1553333333333,11.1208333333333,11.0863333333333,11.1553333333333,"Dona_Suzana_indoor",8.11207666666667
"4898","2024-02-10 07:00:00",40.3,32.2407407407407,14.9921666666667,15.105,14.8793333333333,17.889,18.159,17.619,17.889,18.159,17.619,"Dona_Suzana_indoor",11.649976
